siteID,lakeID,site,lat,long,UTM,updateID,siteID,sampleID,dayOfYear,dateSet,dateSample,dateTimeSet,dateTimeSample,crew,gear,sampleGroup,effort,effortUnits,useEffort,weather,comments,metadataID,updateID,sampleID,trailerCountID,boatCountID,time,projectID,boatCountID,boatID,boatNum,vesselType,passengerCount,fishing,residentRover,notes,enteredBy,updateID
BH_WholeShoreline,BH,WholeShoreline,46.2176675,-89.8383824,,,BH_WholeShoreline,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,188,7/7/2018,7/7/2018,7/7/2018 13:28,7/7/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.03,creelHours,238,,,fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_1606_CR_fishscapesCreel.Instantaneous.20180910,16:06,36,BH_WholeShoreline_20180707_1606_CR_fishscapesCreel.Instantaneous.20180910,BH_WholeShoreline_20180707_1606_CR_fishscapesCreel.Instantaneous.20180910_9,9,gas_motor,,0,resident,Underway,CMI,
BH_WholeShoreline,BH,WholeShoreline,46.2176675,-89.8383824,,,BH_WholeShoreline,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,188,7/7/2018,7/7/2018,7/7/2018 13:28,7/7/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.03,creelHours,239,,,fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_1606_CR_fishscapesCreel.Instantaneous.20180910,16:06,36,BH_WholeShoreline_20180707_1606_CR_fishscapesCreel.Instantaneous.20180910,BH_WholeShoreline_20180707_1606_CR_fishscapesCreel.Instantaneous.20180910_10,10,gas_motor,,0,resident,Lots of people,CMI,
BH_WholeShoreline,BH,WholeShoreline,46.2176675,-89.8383824,,,BH_WholeShoreline,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,188,7/7/2018,7/7/2018,7/7/2018 13:28,7/7/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.03,creelHours,240,,,fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_1606_CR_fishscapesCreel.Instantaneous.20180910,16:06,36,BH_WholeShoreline_20180707_1606_CR_fishscapesCreel.Instantaneous.20180910,BH_WholeShoreline_20180707_1606_CR_fishscapesCreel.Instantaneous.20180910_11,11,gas_motor,,0,resident,,CMI,
BH_WholeShoreline,BH,WholeShoreline,46.2176675,-89.8383824,,,BH_WholeShoreline,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,188,7/7/2018,7/7/2018,7/7/2018 13:28,7/7/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.03,creelHours,241,,,fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_1606_CR_fishscapesCreel.Instantaneous.20180910,16:06,36,BH_WholeShoreline_20180707_1606_CR_fishscapesCreel.Instantaneous.20180910,BH_WholeShoreline_20180707_1606_CR_fishscapesCreel.Instantaneous.20180910_12,12,gas_motor,,0,resident,,CMI,
BH_WholeShoreline,BH,WholeShoreline,46.2176675,-89.8383824,,,BH_WholeShoreline,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,188,7/7/2018,7/7/2018,7/7/2018 13:28,7/7/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.03,creelHours,242,,,fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_1906_CR_fishscapesCreel.Instantaneous.20180910,19:06,36,BH_WholeShoreline_20180707_1906_CR_fishscapesCreel.Instantaneous.20180910,BH_WholeShoreline_20180707_1906_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,2,1,resident,"Blue, red shirts, white boat.",CMI,
BH_WholeShoreline,BH,WholeShoreline,46.2176675,-89.8383824,,,BH_WholeShoreline,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,188,7/7/2018,7/7/2018,7/7/2018 13:28,7/7/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.03,creelHours,243,,,fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_1906_CR_fishscapesCreel.Instantaneous.20180910,19:06,36,BH_WholeShoreline_20180707_1906_CR_fishscapesCreel.Instantaneous.20180910,BH_WholeShoreline_20180707_1906_CR_fishscapesCreel.Instantaneous.20180910_2,2,gas_motor,2,1,rover,"Dark boat, 1 blue shirt, saw on dock",CMI,
BH_WholeShoreline,BH,WholeShoreline,46.2176675,-89.8383824,,,BH_WholeShoreline,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,188,7/7/2018,7/7/2018,7/7/2018 13:28,7/7/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.03,creelHours,244,,,fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_1906_CR_fishscapesCreel.Instantaneous.20180910,19:06,36,BH_WholeShoreline_20180707_1906_CR_fishscapesCreel.Instantaneous.20180910,BH_WholeShoreline_20180707_1906_CR_fishscapesCreel.Instantaneous.20180910_3,3,PWC,1,0,resident,,CMI,
BH_WholeShoreline,BH,WholeShoreline,46.2176675,-89.8383824,,,BH_WholeShoreline,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,188,7/7/2018,7/7/2018,7/7/2018 13:28,7/7/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.03,creelHours,245,,,fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_1906_CR_fishscapesCreel.Instantaneous.20180910,19:06,36,BH_WholeShoreline_20180707_1906_CR_fishscapesCreel.Instantaneous.20180910,BH_WholeShoreline_20180707_1906_CR_fishscapesCreel.Instantaneous.20180910_4,4,kayak,1,1,rover,,CMI,
BH_WholeShoreline,BH,WholeShoreline,46.2176675,-89.8383824,,,BH_WholeShoreline,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,188,7/7/2018,7/7/2018,7/7/2018 13:28,7/7/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.03,creelHours,246,,,fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910,20:34,36,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,2,1,rover,"Red alumacraft, saw at dock",CMI,
BH_WholeShoreline,BH,WholeShoreline,46.2176675,-89.8383824,,,BH_WholeShoreline,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,188,7/7/2018,7/7/2018,7/7/2018 13:28,7/7/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.03,creelHours,247,,,fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910,20:34,36,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910_2,2,kayak,1,1,rover,,CMI,
BH_WholeShoreline,BH,WholeShoreline,46.2176675,-89.8383824,,,BH_WholeShoreline,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,188,7/7/2018,7/7/2018,7/7/2018 13:28,7/7/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.03,creelHours,248,,,fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910,20:34,36,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910_3,3,gas_motor,2,1,resident,"Can follow to dock, 20 min on boat",CMI,
BH_WholeShoreline,BH,WholeShoreline,46.2176675,-89.8383824,,,BH_WholeShoreline,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,188,7/7/2018,7/7/2018,7/7/2018 13:28,7/7/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.03,creelHours,249,,,fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910,20:34,36,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910_4,4,gas_motor,2,1,resident,"Olive boat, no interview",CMI,
BH_WholeShoreline,BH,WholeShoreline,46.2176675,-89.8383824,,,BH_WholeShoreline,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,188,7/7/2018,7/7/2018,7/7/2018 13:28,7/7/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.03,creelHours,250,,,fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910,20:34,36,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910_5,5,gas_motor,2,0,,May be setting up to fish,CMI,
BH_WholeShoreline,BH,WholeShoreline,46.2176675,-89.8383824,,,BH_WholeShoreline,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,188,7/7/2018,7/7/2018,7/7/2018 13:28,7/7/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.03,creelHours,251,,,fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910,20:34,36,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910_6,6,gas_motor,2,0,resident,"Underway, white fisher from earlier",CMI,
BH_WholeShoreline,BH,WholeShoreline,46.2176675,-89.8383824,,,BH_WholeShoreline,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,188,7/7/2018,7/7/2018,7/7/2018 13:28,7/7/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.03,creelHours,252,,,fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910,20:34,36,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910_7,7,gas_motor,2,0,rover,Underway,CMI,
BH_WholeShoreline,BH,WholeShoreline,46.2176675,-89.8383824,,,BH_WholeShoreline,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,188,7/7/2018,7/7/2018,7/7/2018 13:28,7/7/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.03,creelHours,253,,,fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910,20:34,36,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910_8,8,gas_motor,9,0,resident,Pontoon,CMI,
BH_WholeShoreline,BH,WholeShoreline,46.2176675,-89.8383824,,,BH_WholeShoreline,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,188,7/7/2018,7/7/2018,7/7/2018 13:28,7/7/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.03,creelHours,254,,,fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2130_CR_fishscapesCreel.Instantaneous.20180910,,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910,20:34,36,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910,BH_WholeShoreline_20180707_2034_CR_fishscapesCreel.Instantaneous.20180910_9,9,gas_motor,2,1,resident,,CMI,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180709_2130_CR_fishscapesCreel.Instantaneous.20180910,190,7/9/2018,7/9/2018,7/9/2018 13:19,7/9/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.18,creelHours,255,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180709_2130_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180709_1606_CR_fishscapesCreel.Instantaneous.20180910,16:06,36,MS_WholeShoreline_20180709_1606_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180709_1606_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,3,0,rover,"Were fishing before, look to be getting ready to head in",AT,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180709_2130_CR_fishscapesCreel.Instantaneous.20180910,190,7/9/2018,7/9/2018,7/9/2018 13:19,7/9/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.18,creelHours,256,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180709_2130_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180709_1810_CR_fishscapesCreel.Instantaneous.20180910,18:10,36,MS_WholeShoreline_20180709_1810_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180709_1810_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,2,0,resident,"Silver and black, white top",AT,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180709_2130_CR_fishscapesCreel.Instantaneous.20180910,190,7/9/2018,7/9/2018,7/9/2018 13:19,7/9/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.18,creelHours,257,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180709_2130_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180709_1810_CR_fishscapesCreel.Instantaneous.20180910,18:10,36,MS_WholeShoreline_20180709_1810_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180709_1810_CR_fishscapesCreel.Instantaneous.20180910_2,2,gas_motor,2,1,rover,,AT,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180709_2130_CR_fishscapesCreel.Instantaneous.20180910,190,7/9/2018,7/9/2018,7/9/2018 13:19,7/9/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.18,creelHours,258,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180709_2130_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180709_1810_CR_fishscapesCreel.Instantaneous.20180910,18:10,36,MS_WholeShoreline_20180709_1810_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180709_1810_CR_fishscapesCreel.Instantaneous.20180910_3,3,gas_motor,3,1,resident,"Pontoon, white with green top, will fish a few hours (pink shirt)",AT,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180709_2130_CR_fishscapesCreel.Instantaneous.20180910,190,7/9/2018,7/9/2018,7/9/2018 13:19,7/9/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.18,creelHours,259,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180709_2130_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180709_2011_CR_fishscapesCreel.Instantaneous.20180910,20:11,36,MS_WholeShoreline_20180709_2011_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180709_2011_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,3,0,rover,"Hats, saw at dock",AT,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180709_2130_CR_fishscapesCreel.Instantaneous.20180910,190,7/9/2018,7/9/2018,7/9/2018 13:19,7/9/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.18,creelHours,260,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180709_2130_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180709_2011_CR_fishscapesCreel.Instantaneous.20180910,20:11,36,MS_WholeShoreline_20180709_2011_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180709_2011_CR_fishscapesCreel.Instantaneous.20180910_2,2,gas_motor,4,1,rover,From dock,AT,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180709_2130_CR_fishscapesCreel.Instantaneous.20180910,190,7/9/2018,7/9/2018,7/9/2018 13:19,7/9/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.18,creelHours,261,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180709_2130_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180709_2011_CR_fishscapesCreel.Instantaneous.20180910,20:11,36,MS_WholeShoreline_20180709_2011_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180709_2011_CR_fishscapesCreel.Instantaneous.20180910_3,3,gas_motor,1,1,resident,"Black boat, half hour fishing",AT,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180709_2130_CR_fishscapesCreel.Instantaneous.20180910,190,7/9/2018,7/9/2018,7/9/2018 13:19,7/9/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.18,creelHours,262,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180709_2130_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180709_2011_CR_fishscapesCreel.Instantaneous.20180910,20:11,36,MS_WholeShoreline_20180709_2011_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180709_2011_CR_fishscapesCreel.Instantaneous.20180910_4,4,gas_motor,7,0,rover,"Pontoon, red top",AT,
MS_WholeShoreline,MS,WholeShoreline,45.9518021,-89.3798865,,,MS_WholeShoreline,MS_WholeShoreline_20180709_2130_CR_fishscapesCreel.Instantaneous.20180910,190,7/9/2018,7/9/2018,7/9/2018 13:19,7/9/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.18,creelHours,263,,,fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180709_2130_CR_fishscapesCreel.Instantaneous.20180910,,MS_WholeShoreline_20180709_2011_CR_fishscapesCreel.Instantaneous.20180910,20:11,36,MS_WholeShoreline_20180709_2011_CR_fishscapesCreel.Instantaneous.20180910,MS_WholeShoreline_20180709_2011_CR_fishscapesCreel.Instantaneous.20180910_5,5,gas_motor,1,0,resident,"Black boat, underway at count, started fishing after",AT,
TO_WholeShoreline,TO,WholeShoreline,45.9385442,-89.7077093,,,TO_WholeShoreline,TO_WholeShoreline_20180711_1330_CR_fishscapesCreel.Instantaneous.20180910,192,7/11/2018,7/11/2018,7/11/2018 5:23,7/11/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,8.12,creelHours,264,some_heavy_clouds,,fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180711_1330_CR_fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180711_0715_CR_fishscapesCreel.Instantaneous.20180910,7:15,36,TO_WholeShoreline_20180711_0715_CR_fishscapesCreel.Instantaneous.20180910,TO_WholeShoreline_20180711_0715_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,1,1,resident,"Appeared to be fishing. Was present at count time, gone on return leg",AT,
TO_WholeShoreline,TO,WholeShoreline,45.9385442,-89.7077093,,,TO_WholeShoreline,TO_WholeShoreline_20180711_1330_CR_fishscapesCreel.Instantaneous.20180910,192,7/11/2018,7/11/2018,7/11/2018 5:23,7/11/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,8.12,creelHours,265,some_heavy_clouds,,fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180711_1330_CR_fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180711_1031_CR_fishscapesCreel.Instantaneous.20180910,10:31,36,TO_WholeShoreline_20180711_1031_CR_fishscapesCreel.Instantaneous.20180910,TO_WholeShoreline_20180711_1031_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,3,0,resident,"Camp ski boat, skiier in water. May have more passengers",AT,
TO_WholeShoreline,TO,WholeShoreline,45.9385442,-89.7077093,,,TO_WholeShoreline,TO_WholeShoreline_20180711_1330_CR_fishscapesCreel.Instantaneous.20180910,192,7/11/2018,7/11/2018,7/11/2018 5:23,7/11/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,8.12,creelHours,266,some_heavy_clouds,,fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180711_1330_CR_fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180711_1031_CR_fishscapesCreel.Instantaneous.20180910,10:31,36,TO_WholeShoreline_20180711_1031_CR_fishscapesCreel.Instantaneous.20180910,TO_WholeShoreline_20180711_1031_CR_fishscapesCreel.Instantaneous.20180910_2,2,kayak,1,0,resident,Camper,AT,
TO_WholeShoreline,TO,WholeShoreline,45.9385442,-89.7077093,,,TO_WholeShoreline,TO_WholeShoreline_20180711_1330_CR_fishscapesCreel.Instantaneous.20180910,192,7/11/2018,7/11/2018,7/11/2018 5:23,7/11/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,8.12,creelHours,267,some_heavy_clouds,,fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180711_1330_CR_fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180711_1031_CR_fishscapesCreel.Instantaneous.20180910,10:31,36,TO_WholeShoreline_20180711_1031_CR_fishscapesCreel.Instantaneous.20180910,TO_WholeShoreline_20180711_1031_CR_fishscapesCreel.Instantaneous.20180910_3,3,kayak,1,0,resident,Camper,AT,
TO_WholeShoreline,TO,WholeShoreline,45.9385442,-89.7077093,,,TO_WholeShoreline,TO_WholeShoreline_20180711_1330_CR_fishscapesCreel.Instantaneous.20180910,192,7/11/2018,7/11/2018,7/11/2018 5:23,7/11/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,8.12,creelHours,268,some_heavy_clouds,,fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180711_1330_CR_fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180711_1031_CR_fishscapesCreel.Instantaneous.20180910,10:31,36,TO_WholeShoreline_20180711_1031_CR_fishscapesCreel.Instantaneous.20180910,TO_WholeShoreline_20180711_1031_CR_fishscapesCreel.Instantaneous.20180910_4,4,kayak,1,0,resident,Camper,AT,
TO_WholeShoreline,TO,WholeShoreline,45.9385442,-89.7077093,,,TO_WholeShoreline,TO_WholeShoreline_20180711_1330_CR_fishscapesCreel.Instantaneous.20180910,192,7/11/2018,7/11/2018,7/11/2018 5:23,7/11/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,8.12,creelHours,269,some_heavy_clouds,,fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180711_1330_CR_fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180711_1031_CR_fishscapesCreel.Instantaneous.20180910,10:31,36,TO_WholeShoreline_20180711_1031_CR_fishscapesCreel.Instantaneous.20180910,TO_WholeShoreline_20180711_1031_CR_fishscapesCreel.Instantaneous.20180910_5,5,kayak,1,0,resident,Camper,AT,
TO_WholeShoreline,TO,WholeShoreline,45.9385442,-89.7077093,,,TO_WholeShoreline,TO_WholeShoreline_20180711_1330_CR_fishscapesCreel.Instantaneous.20180910,192,7/11/2018,7/11/2018,7/11/2018 5:23,7/11/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,8.12,creelHours,270,some_heavy_clouds,,fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180711_1330_CR_fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180711_1031_CR_fishscapesCreel.Instantaneous.20180910,10:31,36,TO_WholeShoreline_20180711_1031_CR_fishscapesCreel.Instantaneous.20180910,TO_WholeShoreline_20180711_1031_CR_fishscapesCreel.Instantaneous.20180910_6,6,kayak,1,0,resident,Camper,AT,
TO_WholeShoreline,TO,WholeShoreline,45.9385442,-89.7077093,,,TO_WholeShoreline,TO_WholeShoreline_20180711_1330_CR_fishscapesCreel.Instantaneous.20180910,192,7/11/2018,7/11/2018,7/11/2018 5:23,7/11/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,8.12,creelHours,271,some_heavy_clouds,,fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180711_1330_CR_fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180711_1031_CR_fishscapesCreel.Instantaneous.20180910,10:31,36,TO_WholeShoreline_20180711_1031_CR_fishscapesCreel.Instantaneous.20180910,TO_WholeShoreline_20180711_1031_CR_fishscapesCreel.Instantaneous.20180910_7,7,canoe,2,0,resident,Camper,AT,
TO_WholeShoreline,TO,WholeShoreline,45.9385442,-89.7077093,,,TO_WholeShoreline,TO_WholeShoreline_20180711_1330_CR_fishscapesCreel.Instantaneous.20180910,192,7/11/2018,7/11/2018,7/11/2018 5:23,7/11/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,8.12,creelHours,272,some_heavy_clouds,,fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180711_1330_CR_fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180711_1228_CR_fishscapesCreel.Instantaneous.20180910,12:28,36,TO_WholeShoreline_20180711_1228_CR_fishscapesCreel.Instantaneous.20180910,TO_WholeShoreline_20180711_1228_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,6,0,resident,"Camp ski boat, skiier in water ",AT,
