siteID,projectID,sampleID,boatCountID,boatID,date,time,vesselType,boatNum,passengerCount,fishing,residentRover,movingStationary,notes,enteredBy,metadataID,entryFile
DY_wholeShoreline,37,DY_wholeShoreline_20190804_1330_CR_fishscapesCreel.Instantaneous.20190804,DY_wholeShoreline_20190804_10:28_CR_fishscapesCreel.Instantaneous.20190804,DY_wholeShoreline_20190804_10:28_CR_fishscapesCreel.Instantaneous.20190804_1,8/4/2019,10:28,canoe,1,1,1,rover,stationary,NA,AT,fishscapesCreel.Instantaneous.20190804,fishScapes_DY_2019-08-04.csv
DY_wholeShoreline,37,DY_wholeShoreline_20190804_1330_CR_fishscapesCreel.Instantaneous.20190804,DY_wholeShoreline_20190804_10:28_CR_fishscapesCreel.Instantaneous.20190804,DY_wholeShoreline_20190804_10:28_CR_fishscapesCreel.Instantaneous.20190804_2,8/4/2019,10:28,canoe,2,2,1,rover,stationary,NA,AT,fishscapesCreel.Instantaneous.20190804,fishScapes_DY_2019-08-04.csv
DY_wholeShoreline,37,DY_wholeShoreline_20190804_1330_CR_fishscapesCreel.Instantaneous.20190804,DY_wholeShoreline_20190804_10:28_CR_fishscapesCreel.Instantaneous.20190804,DY_wholeShoreline_20190804_10:28_CR_fishscapesCreel.Instantaneous.20190804_3,8/4/2019,10:28,kayak,3,1,0,rover,moving,NA,AT,fishscapesCreel.Instantaneous.20190804,fishScapes_DY_2019-08-04.csv
DY_wholeShoreline,37,DY_wholeShoreline_20190804_1330_CR_fishscapesCreel.Instantaneous.20190804,DY_wholeShoreline_20190804_10:28_CR_fishscapesCreel.Instantaneous.20190804,DY_wholeShoreline_20190804_10:28_CR_fishscapesCreel.Instantaneous.20190804_4,8/4/2019,10:28,kayak,4,1,1,rover,moving,NA,AT,fishscapesCreel.Instantaneous.20190804,fishScapes_DY_2019-08-04.csv
ER_wholeShoreline,37,ER_wholeShoreline_20190616_2130_CR_fishscapesCreel.Instantaneous.20190616,ER_wholeShoreline_20190616_14:47_CR_fishscapesCreel.Instantaneous.20190616,ER_wholeShoreline_20190616_14:47_CR_fishscapesCreel.Instantaneous.20190616_1,6/16/2019,14:47,gas_motor,1,3,1,rover,moving,NA,AT,fishscapesCreel.Instantaneous.20190616,fishScapes_ER_2019-06-16.csv
ER_wholeShoreline,37,ER_wholeShoreline_20190616_2130_CR_fishscapesCreel.Instantaneous.20190616,ER_wholeShoreline_20190616_14:47_CR_fishscapesCreel.Instantaneous.20190616,ER_wholeShoreline_20190616_14:47_CR_fishscapesCreel.Instantaneous.20190616_2,6/16/2019,14:47,gas_motor,2,2,1,rover,stationary,NA,AT,fishscapesCreel.Instantaneous.20190616,fishScapes_ER_2019-06-16.csv
ER_wholeShoreline,37,ER_wholeShoreline_20190616_2130_CR_fishscapesCreel.Instantaneous.20190616,ER_wholeShoreline_20190616_19:29_CR_fishscapesCreel.Instantaneous.20190616,ER_wholeShoreline_20190616_19:29_CR_fishscapesCreel.Instantaneous.20190616_1,6/16/2019,19:29,none,1,NA,NA,NA,NA,NA,AT,fishscapesCreel.Instantaneous.20190616,fishScapes_ER_2019-06-16.csv
ER_wholeShoreline,37,ER_wholeShoreline_20190616_2130_CR_fishscapesCreel.Instantaneous.20190616,ER_wholeShoreline_20190616_20:52_CR_fishscapesCreel.Instantaneous.20190616,ER_wholeShoreline_20190616_20:52_CR_fishscapesCreel.Instantaneous.20190616_1,6/16/2019,20:52,none,1,NA,NA,NA,NA,NA,AT,fishscapesCreel.Instantaneous.20190616,fishScapes_ER_2019-06-16.csv
ER_wholeShoreline,37,ER_wholeShoreline_20190706_1330_CR_fishscapesCreel.Instantaneous.20190706,ER_wholeShoreline_20190706_10:38_CR_fishscapesCreel.Instantaneous.20190706,ER_wholeShoreline_20190706_10:38_CR_fishscapesCreel.Instantaneous.20190706_1,7/6/2019,10:38,gas_motor,1,3,1,rover,stationary,from launch,ALK,fishscapesCreel.Instantaneous.20190706,fishScapes_ER_2019-07-06.csv
ER_wholeShoreline,37,ER_wholeShoreline_20190706_1330_CR_fishscapesCreel.Instantaneous.20190706,ER_wholeShoreline_20190706_11:41_CR_fishscapesCreel.Instantaneous.20190706,ER_wholeShoreline_20190706_11:41_CR_fishscapesCreel.Instantaneous.20190706_1,7/6/2019,11:41,gas_motor,1,3,1,rover,stationary,same,ALK,fishscapesCreel.Instantaneous.20190706,fishScapes_ER_2019-07-06.csv
ER_wholeShoreline,37,ER_wholeShoreline_20190706_1330_CR_fishscapesCreel.Instantaneous.20190706,ER_wholeShoreline_20190706_13:00_CR_fishscapesCreel.Instantaneous.20190706,ER_wholeShoreline_20190706_13:00_CR_fishscapesCreel.Instantaneous.20190706_1,7/6/2019,13:00,gas_motor,1,2,1,rover,stationary,NA,ALK,fishscapesCreel.Instantaneous.20190706,fishScapes_ER_2019-07-06.csv
ER_wholeShoreline,37,ER_wholeShoreline_20190706_1330_CR_fishscapesCreel.Instantaneous.20190706,ER_wholeShoreline_20190706_13:00_CR_fishscapesCreel.Instantaneous.20190706,ER_wholeShoreline_20190706_13:00_CR_fishscapesCreel.Instantaneous.20190706_2,7/6/2019,13:00,gas_motor,2,4,1,rover,stationary,Third boat never came back probably went through culvert,ALK,fishscapesCreel.Instantaneous.20190706,fishScapes_ER_2019-07-06.csv
ER_wholeShoreline,37,ER_wholeShoreline_20190730_2130_CR_fishscapesCreel.Instantaneous.20190730,ER_wholeShoreline_20190730_15:40_CR_fishscapesCreel.Instantaneous.20190730,ER_wholeShoreline_20190730_15:40_CR_fishscapesCreel.Instantaneous.20190730_1,7/30/2019,15:40,gas_motor,1,2,1,rover,stationary,NA,ALK,fishscapesCreel.Instantaneous.20190730,fishScapes_ER_2019-07-30.csv
ER_wholeShoreline,37,ER_wholeShoreline_20190730_2130_CR_fishscapesCreel.Instantaneous.20190730,ER_wholeShoreline_20190730_18:25_CR_fishscapesCreel.Instantaneous.20190730,ER_wholeShoreline_20190730_18:25_CR_fishscapesCreel.Instantaneous.20190730_1,7/30/2019,18:25,gas_motor,1,4,1,rover,stationary,NA,ALK,fishscapesCreel.Instantaneous.20190730,fishScapes_ER_2019-07-30.csv
ER_wholeShoreline,37,ER_wholeShoreline_20190730_2130_CR_fishscapesCreel.Instantaneous.20190730,ER_wholeShoreline_20190730_19:30_CR_fishscapesCreel.Instantaneous.20190730,ER_wholeShoreline_20190730_19:30_CR_fishscapesCreel.Instantaneous.20190730_1,7/30/2019,19:30,none,1,NA,NA,NA,NA,NA,ALK,fishscapesCreel.Instantaneous.20190730,fishScapes_ER_2019-07-30.csv
ER_wholeShoreline,37,ER_wholeShoreline_20190801_1330_CR_fishscapesCreel.Instantaneous.20190801,ER_wholeShoreline_20190801_07:20_CR_fishscapesCreel.Instantaneous.20190801,ER_wholeShoreline_20190801_07:20_CR_fishscapesCreel.Instantaneous.20190801_1,8/1/2019,7:20,none,1,NA,NA,NA,NA,NA,ALK,fishscapesCreel.Instantaneous.20190801,fishScapes_ER_2019-08-01.csv
ER_wholeShoreline,37,ER_wholeShoreline_20190801_1330_CR_fishscapesCreel.Instantaneous.20190801,ER_wholeShoreline_20190801_10:18_CR_fishscapesCreel.Instantaneous.20190801,ER_wholeShoreline_20190801_10:18_CR_fishscapesCreel.Instantaneous.20190801_1,8/1/2019,10:18,gas_motor,1,2,1,rover,stationary,late count,ALK,fishscapesCreel.Instantaneous.20190801,fishScapes_ER_2019-08-01.csv
ER_wholeShoreline,37,ER_wholeShoreline_20190801_1330_CR_fishscapesCreel.Instantaneous.20190801,ER_wholeShoreline_20190801_13:25_CR_fishscapesCreel.Instantaneous.20190801,ER_wholeShoreline_20190801_13:25_CR_fishscapesCreel.Instantaneous.20190801_1,8/1/2019,13:25,none,1,NA,NA,NA,NA,NA,ALK,fishscapesCreel.Instantaneous.20190801,fishScapes_ER_2019-08-01.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190709_1330_CR_fishscapesCreel.Instantaneous.20190709,FD_wholeShoreline_20190709_06:36_CR_fishscapesCreel.Instantaneous.20190709,FD_wholeShoreline_20190709_06:36_CR_fishscapesCreel.Instantaneous.20190709_1,7/9/2019,6:36,gas_motor,1,2,1,resident,stationary,denied interview,AT,fishscapesCreel.Instantaneous.20190709,fishScapes_FD_2019-07-09.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190709_1330_CR_fishscapesCreel.Instantaneous.20190709,FD_wholeShoreline_20190709_06:36_CR_fishscapesCreel.Instantaneous.20190709,FD_wholeShoreline_20190709_06:36_CR_fishscapesCreel.Instantaneous.20190709_2,7/9/2019,6:36,gas_motor,2,1,1,rover,stationary,NA,AT,fishscapesCreel.Instantaneous.20190709,fishScapes_FD_2019-07-09.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190709_1330_CR_fishscapesCreel.Instantaneous.20190709,FD_wholeShoreline_20190709_06:36_CR_fishscapesCreel.Instantaneous.20190709,FD_wholeShoreline_20190709_06:36_CR_fishscapesCreel.Instantaneous.20190709_3,7/9/2019,6:36,pontoon,3,1,0,resident,moving,NA,AT,fishscapesCreel.Instantaneous.20190709,fishScapes_FD_2019-07-09.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190709_1330_CR_fishscapesCreel.Instantaneous.20190709,FD_wholeShoreline_20190709_06:36_CR_fishscapesCreel.Instantaneous.20190709,FD_wholeShoreline_20190709_06:36_CR_fishscapesCreel.Instantaneous.20190709_4,7/9/2019,6:36,gas_motor,4,1,1,resident,stationary,cannot interview,AT,fishscapesCreel.Instantaneous.20190709,fishScapes_FD_2019-07-09.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190709_1330_CR_fishscapesCreel.Instantaneous.20190709,FD_wholeShoreline_20190709_06:36_CR_fishscapesCreel.Instantaneous.20190709,FD_wholeShoreline_20190709_06:36_CR_fishscapesCreel.Instantaneous.20190709_5,7/9/2019,6:36,pontoon,5,3,1,resident,stationary,gave number,AT,fishscapesCreel.Instantaneous.20190709,fishScapes_FD_2019-07-09.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190709_1330_CR_fishscapesCreel.Instantaneous.20190709,FD_wholeShoreline_20190709_09:28_CR_fishscapesCreel.Instantaneous.20190709,FD_wholeShoreline_20190709_09:28_CR_fishscapesCreel.Instantaneous.20190709_1,7/9/2019,9:28,shore_angler,1,2,1,resident,stationary,one guy one kid white,AT,fishscapesCreel.Instantaneous.20190709,fishScapes_FD_2019-07-09.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190709_1330_CR_fishscapesCreel.Instantaneous.20190709,FD_wholeShoreline_20190709_11:05_CR_fishscapesCreel.Instantaneous.20190709,FD_wholeShoreline_20190709_11:05_CR_fishscapesCreel.Instantaneous.20190709_1,7/9/2019,11:05,gas_motor,1,2,1,resident,moving,tan Lund,AT,fishscapesCreel.Instantaneous.20190709,fishScapes_FD_2019-07-09.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190709_1330_CR_fishscapesCreel.Instantaneous.20190709,FD_wholeShoreline_20190709_11:05_CR_fishscapesCreel.Instantaneous.20190709,FD_wholeShoreline_20190709_11:05_CR_fishscapesCreel.Instantaneous.20190709_2,7/9/2019,11:05,PWC,2,2,0,resident,moving,NA,AT,fishscapesCreel.Instantaneous.20190709,fishScapes_FD_2019-07-09.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190709_1330_CR_fishscapesCreel.Instantaneous.20190709,FD_wholeShoreline_20190709_11:05_CR_fishscapesCreel.Instantaneous.20190709,FD_wholeShoreline_20190709_11:05_CR_fishscapesCreel.Instantaneous.20190709_3,7/9/2019,11:05,PWC,3,2,0,resident,moving,NA,AT,fishscapesCreel.Instantaneous.20190709,fishScapes_FD_2019-07-09.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190715_1957_CR_fishscapesCreel.Instantaneous.20190715,FD_wholeShoreline_20190715_17:25_CR_fishscapesCreel.Instantaneous.20190715,FD_wholeShoreline_20190715_17:25_CR_fishscapesCreel.Instantaneous.20190715_1,7/15/2019,17:25,cancelled,1,NA,NA,NA,NA,STORM,ALK,fishscapesCreel.Instantaneous.20190715,fishScapes_FD_2019-07-15.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190715_1957_CR_fishscapesCreel.Instantaneous.20190715,FD_wholeShoreline_20190715_19:17_CR_fishscapesCreel.Instantaneous.20190715,FD_wholeShoreline_20190715_19:17_CR_fishscapesCreel.Instantaneous.20190715_1,7/15/2019,19:17,gas_motor,1,3,1,resident,stationary,gray,ALK,fishscapesCreel.Instantaneous.20190715,fishScapes_FD_2019-07-15.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190715_1957_CR_fishscapesCreel.Instantaneous.20190715,FD_wholeShoreline_20190715_19:17_CR_fishscapesCreel.Instantaneous.20190715,FD_wholeShoreline_20190715_19:17_CR_fishscapesCreel.Instantaneous.20190715_2,7/15/2019,19:17,gas_motor,2,2,1,resident,stationary,red boat,ALK,fishscapesCreel.Instantaneous.20190715,fishScapes_FD_2019-07-15.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190715_1957_CR_fishscapesCreel.Instantaneous.20190715,FD_wholeShoreline_20190715_19:17_CR_fishscapesCreel.Instantaneous.20190715,FD_wholeShoreline_20190715_19:17_CR_fishscapesCreel.Instantaneous.20190715_3,7/15/2019,19:17,shore_angler,3,1,1,resident,stationary,NA,ALK,fishscapesCreel.Instantaneous.20190715,fishScapes_FD_2019-07-15.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190715_1957_CR_fishscapesCreel.Instantaneous.20190715,FD_wholeShoreline_20190715_19:17_CR_fishscapesCreel.Instantaneous.20190715,FD_wholeShoreline_20190715_19:17_CR_fishscapesCreel.Instantaneous.20190715_4,7/15/2019,19:17,gas_motor,4,1,0,resident,moving,WAS FISHING;moved away before I could talk to him,ALK,fishscapesCreel.Instantaneous.20190715,fishScapes_FD_2019-07-15.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190715_1957_CR_fishscapesCreel.Instantaneous.20190715,FD_wholeShoreline_20190715_19:17_CR_fishscapesCreel.Instantaneous.20190715,FD_wholeShoreline_20190715_19:17_CR_fishscapesCreel.Instantaneous.20190715_5,7/15/2019,19:17,gas_motor,5,1,1,resident,stationary,inc phone interview,ALK,fishscapesCreel.Instantaneous.20190715,fishScapes_FD_2019-07-15.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190715_1957_CR_fishscapesCreel.Instantaneous.20190715,FD_wholeShoreline_20190715_21:15_CR_fishscapesCreel.Instantaneous.20190715,FD_wholeShoreline_20190715_21:15_CR_fishscapesCreel.Instantaneous.20190715_1,7/15/2019,21:15,cancelled,1,NA,NA,NA,NA,STORM,ALK,fishscapesCreel.Instantaneous.20190715,fishScapes_FD_2019-07-15.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190720_1330_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_06:32_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_06:32_CR_fishscapesCreel.Instantaneous.20190720_1,7/20/2019,6:32,gas_motor,1,3,1,rover,moving,trolling. Drab akiff,AT,fishscapesCreel.Instantaneous.20190720,fishScapes_FD_2019-07-20.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190720_1330_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_06:32_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_06:32_CR_fishscapesCreel.Instantaneous.20190720_2,7/20/2019,6:32,gas_motor,2,1,1,rover,stationary,black lund,AT,fishscapesCreel.Instantaneous.20190720,fishScapes_FD_2019-07-20.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190720_1330_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_07:32_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_07:32_CR_fishscapesCreel.Instantaneous.20190720_1,7/20/2019,7:32,gas_motor,1,3,1,rover,moving,drab skiff trolling,AT,fishscapesCreel.Instantaneous.20190720,fishScapes_FD_2019-07-20.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190720_1330_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_07:32_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_07:32_CR_fishscapesCreel.Instantaneous.20190720_2,7/20/2019,7:32,gas_motor,2,1,1,rover,stationary,black lund,AT,fishscapesCreel.Instantaneous.20190720,fishScapes_FD_2019-07-20.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190720_1330_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_07:32_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_07:32_CR_fishscapesCreel.Instantaneous.20190720_3,7/20/2019,7:32,gas_motor,3,1,0,resident,moving,Heading in? Was along/on shore with boat after count. Couldn't tell if still fishing or cleaning.,AT,fishscapesCreel.Instantaneous.20190720,fishScapes_FD_2019-07-20.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190720_1330_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_07:32_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_07:32_CR_fishscapesCreel.Instantaneous.20190720_4,7/20/2019,7:32,pontoon,4,1,0,resident,stationary,Blue pontoon. Was zooming around lake before count; gone on return. ,AT,fishscapesCreel.Instantaneous.20190720,fishScapes_FD_2019-07-20.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190720_1330_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_08:50_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_08:50_CR_fishscapesCreel.Instantaneous.20190720_1,7/20/2019,8:50,gas_motor,1,1,1,rover,stationary,NA,AT,fishscapesCreel.Instantaneous.20190720,fishScapes_FD_2019-07-20.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190720_1330_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_08:50_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_08:50_CR_fishscapesCreel.Instantaneous.20190720_2,7/20/2019,8:50,gas_motor,2,2,1,resident,stationary,NA,AT,fishscapesCreel.Instantaneous.20190720,fishScapes_FD_2019-07-20.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190720_1330_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_08:50_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_08:50_CR_fishscapesCreel.Instantaneous.20190720_3,7/20/2019,8:50,gas_motor,3,3,1,rover,moving,trolling,AT,fishscapesCreel.Instantaneous.20190720,fishScapes_FD_2019-07-20.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190720_1330_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_08:50_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_08:50_CR_fishscapesCreel.Instantaneous.20190720_4,7/20/2019,8:50,gas_motor,4,2,1,resident,moving,NA,AT,fishscapesCreel.Instantaneous.20190720,fishScapes_FD_2019-07-20.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190720_1330_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_08:50_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_08:50_CR_fishscapesCreel.Instantaneous.20190720_5,7/20/2019,8:50,pontoon,5,2,1,resident,stationary,NA,AT,fishscapesCreel.Instantaneous.20190720,fishScapes_FD_2019-07-20.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190720_1330_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_08:50_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_08:50_CR_fishscapesCreel.Instantaneous.20190720_6,7/20/2019,8:50,gas_motor,6,2,1,rover,moving,NA,AT,fishscapesCreel.Instantaneous.20190720,fishScapes_FD_2019-07-20.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190720_1330_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_08:50_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_08:50_CR_fishscapesCreel.Instantaneous.20190720_7,7/20/2019,8:50,gas_motor,7,1,1,resident,stationary,NA,AT,fishscapesCreel.Instantaneous.20190720,fishScapes_FD_2019-07-20.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190720_1330_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_08:50_CR_fishscapesCreel.Instantaneous.20190720,FD_wholeShoreline_20190720_08:50_CR_fishscapesCreel.Instantaneous.20190720_8,7/20/2019,8:50,pontoon,8,1,0,resident,moving,NA,AT,fishscapesCreel.Instantaneous.20190720,fishScapes_FD_2019-07-20.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190727_2130_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_13:48_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_13:48_CR_fishscapesCreel.Instantaneous.20190727_1,7/27/2019,13:48,pontoon,1,10,0,resident,moving,blue,AT,fishscapesCreel.Instantaneous.20190727,fishScapes_FD_2019-07-27.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190727_2130_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_13:48_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_13:48_CR_fishscapesCreel.Instantaneous.20190727_2,7/27/2019,13:48,gas_motor,2,4,0,NA,moving,black alumacraft. Tubing,AT,fishscapesCreel.Instantaneous.20190727,fishScapes_FD_2019-07-27.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190727_2130_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_13:48_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_13:48_CR_fishscapesCreel.Instantaneous.20190727_3,7/27/2019,13:48,gas_motor,3,3,0,resident,stationary,docking,AT,fishscapesCreel.Instantaneous.20190727,fishScapes_FD_2019-07-27.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190727_2130_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_13:48_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_13:48_CR_fishscapesCreel.Instantaneous.20190727_4,7/27/2019,13:48,pontoon,4,5,1,resident,moving,blue. May be trolling/fishing,AT,fishscapesCreel.Instantaneous.20190727,fishScapes_FD_2019-07-27.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190727_2130_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_13:48_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_13:48_CR_fishscapesCreel.Instantaneous.20190727_5,7/27/2019,13:48,pontoon,5,4,1,resident,moving,white,AT,fishscapesCreel.Instantaneous.20190727,fishScapes_FD_2019-07-27.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190727_2130_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_13:48_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_13:48_CR_fishscapesCreel.Instantaneous.20190727_6,7/27/2019,13:48,shore_angler,6,2,1,resident,stationary,in back bay,AT,fishscapesCreel.Instantaneous.20190727,fishScapes_FD_2019-07-27.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190727_2130_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_16:14_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_16:14_CR_fishscapesCreel.Instantaneous.20190727_1,7/27/2019,16:14,pontoon,1,5,0,resident,moving,NA,AT,fishscapesCreel.Instantaneous.20190727,fishScapes_FD_2019-07-27.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190727_2130_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_16:14_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_16:14_CR_fishscapesCreel.Instantaneous.20190727_2,7/27/2019,16:14,pontoon,2,4,0,resident,moving,green top,AT,fishscapesCreel.Instantaneous.20190727,fishScapes_FD_2019-07-27.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190727_2130_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_16:14_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_16:14_CR_fishscapesCreel.Instantaneous.20190727_3,7/27/2019,16:14,pontoon,3,1,0,resident,moving,black alumacraft. Tubing,AT,fishscapesCreel.Instantaneous.20190727,fishScapes_FD_2019-07-27.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190727_2130_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_16:14_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_16:14_CR_fishscapesCreel.Instantaneous.20190727_4,7/27/2019,16:14,pontoon,4,6,0,resident,stationary,grey,AT,fishscapesCreel.Instantaneous.20190727,fishScapes_FD_2019-07-27.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190727_2130_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_16:14_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_16:14_CR_fishscapesCreel.Instantaneous.20190727_5,7/27/2019,16:14,gas_motor,5,3,1,resident,moving,black alumacraft. Tubing,AT,fishscapesCreel.Instantaneous.20190727,fishScapes_FD_2019-07-27.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190727_2130_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_16:14_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_16:14_CR_fishscapesCreel.Instantaneous.20190727_6,7/27/2019,16:14,gas_motor,6,2,0,resident,stationary,kids,AT,fishscapesCreel.Instantaneous.20190727,fishScapes_FD_2019-07-27.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190727_2130_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_16:14_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_16:14_CR_fishscapesCreel.Instantaneous.20190727_7,7/27/2019,16:14,gas_motor,7,2,1,rover,stationary,musky fishers,AT,fishscapesCreel.Instantaneous.20190727,fishScapes_FD_2019-07-27.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190727_2130_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_18:35_CR_fishscapesCreel.Instantaneous.20190727,FD_wholeShoreline_20190727_18:35_CR_fishscapesCreel.Instantaneous.20190727_1,7/27/2019,18:35,cancelled,1,NA,NA,NA,NA,motor failure,AT,fishscapesCreel.Instantaneous.20190727,fishScapes_FD_2019-07-27.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190728_2130_CR_fishscapesCreel.Instantaneous.20190728,FD_wholeShoreline_20190728_15:29_CR_fishscapesCreel.Instantaneous.20190728,FD_wholeShoreline_20190728_15:29_CR_fishscapesCreel.Instantaneous.20190728_1,7/28/2019,15:29,gas_motor,1,3,1,resident,stationary ,storm coming in ,AMK ,fishscapesCreel.Instantaneous.20190728,fishScapes_FD_2019-07-28.csv
FD_wholeShoreline,37,FD_wholeShoreline_20190728_2130_CR_fishscapesCreel.Instantaneous.20190728,FD_wholeShoreline_20190728_15:29_CR_fishscapesCreel.Instantaneous.20190728,FD_wholeShoreline_20190728_15:29_CR_fishscapesCreel.Instantaneous.20190728_2,7/28/2019,15:29,gas_motor,2,3,1,rover,stationary ,musky guys from launch,AMK ,fishscapesCreel.Instantaneous.20190728,fishScapes_FD_2019-07-28.csv
